Freq.	V(vout)
9.88553094656571e+006	(-1.48159339981950e+002dB,9.41863755394901e+001°)
9.90831944892399e+006	(-1.48219233729922e+002dB,9.41767812255106e+001°)
9.93116048420564e+006	(-1.48279127963495e+002dB,9.41672087442100e+001°)
9.95405417351156e+006	(-1.48339022680462e+002dB,9.41576580469717e+001°)
9.97700063822182e+006	(-1.48398917878625e+002dB,9.41481290852798e+001°)
9.99999999999628e+006	(-1.48458813555795e+002dB,9.41386218107192e+001°)
1.00230523807753e+007	(-1.48518709709795e+002dB,9.41291361749756e+001°)
1.00461579027802e+007	(-1.48578606338458e+002dB,9.41196721298351e+001°)
1.00693166885143e+007	(-1.48638503439624e+002dB,9.41102296271840e+001°)
1.00925288607631e+007	(-1.48698401011145e+002dB,9.41008086190089e+001°)
1.01157945425952e+007	(-1.48758299050882e+002dB,9.40914090573964e+001°)
1.01391138573630e+007	(-1.48818197556705e+002dB,9.40820308945328e+001°)
1.01624869287032e+007	(-1.48878096526496e+002dB,9.40726740827042e+001°)
1.01859138805374e+007	(-1.48937995958142e+002dB,9.40633385742961e+001°)
1.02093948370730e+007	(-1.48997895849545e+002dB,9.40540243217935e+001°)
1.02329299228037e+007	(-1.49057796198612e+002dB,9.40447312777805e+001°)
1.02565192625103e+007	(-1.49117697003262e+002dB,9.40354593949403e+001°)
1.02801629812609e+007	(-1.49177598261422e+002dB,9.40262086260549e+001°)
1.03038612044123e+007	(-1.49237499971029e+002dB,9.40169789240051e+001°)
1.03276140576101e+007	(-1.49297402130030e+002dB,9.40077702417701e+001°)
1.03514216667896e+007	(-1.49357304736378e+002dB,9.39985825324278e+001°)
1.03752841581763e+007	(-1.49417207788040e+002dB,9.39894157491540e+001°)
1.03992016582867e+007	(-1.49477111282989e+002dB,9.39802698452227e+001°)
1.04231742939292e+007	(-1.49537015219208e+002dB,9.39711447740060e+001°)
1.04472021922041e+007	(-1.49596919594689e+002dB,9.39620404889734e+001°)
1.04712854805051e+007	(-1.49656824407432e+002dB,9.39529569436923e+001°)
1.04954242865193e+007	(-1.49716729655449e+002dB,9.39438940918273e+001°)
1.05196187382283e+007	(-1.49776635336757e+002dB,9.39348518871405e+001°)
1.05438689639087e+007	(-1.49836541449385e+002dB,9.39258302834910e+001°)
1.05681750921326e+007	(-1.49896447991370e+002dB,9.39168292348348e+001°)
1.05925372517689e+007	(-1.49956354960757e+002dB,9.39078486952248e+001°)
1.06169555719833e+007	(-1.50016262355601e+002dB,9.38988886188103e+001°)
1.06414301822392e+007	(-1.50076170173966e+002dB,9.38899489598374e+001°)
1.06659612122986e+007	(-1.50136078413922e+002dB,9.38810296726483e+001°)
1.06905487922226e+007	(-1.50195987073552e+002dB,9.38721307116813e+001°)
1.07151930523721e+007	(-1.50255896150943e+002dB,9.38632520314708e+001°)
1.07398941234084e+007	(-1.50315805644195e+002dB,9.38543935866471e+001°)
1.07646521362943e+007	(-1.50375715551414e+002dB,9.38455553319359e+001°)
1.07894672222943e+007	(-1.50435625870714e+002dB,9.38367372221586e+001°)
1.08143395129753e+007	(-1.50495536600220e+002dB,9.38279392122320e+001°)
1.08392691402080e+007	(-1.50555447738064e+002dB,9.38191612571678e+001°)
1.08642562361666e+007	(-1.50615359282385e+002dB,9.38104033120729e+001°)
1.08893009333303e+007	(-1.50675271231334e+002dB,9.38016653321492e+001°)
1.09144033644835e+007	(-1.50735183583066e+002dB,9.37929472726929e+001°)
1.09395636627168e+007	(-1.50795096335749e+002dB,9.37842490890952e+001°)
1.09647819614277e+007	(-1.50855009487555e+002dB,9.37755707368412e+001°)
1.09900583943211e+007	(-1.50914923036666e+002dB,9.37669121715106e+001°)
1.10153930954100e+007	(-1.50974836981274e+002dB,9.37582733487770e+001°)
1.10407861990166e+007	(-1.51034751319576e+002dB,9.37496542244078e+001°)
1.10662378397725e+007	(-1.51094666049779e+002dB,9.37410547542643e+001°)
1.10917481526199e+007	(-1.51154581170098e+002dB,9.37324748943011e+001°)
1.11173172728117e+007	(-1.51214496678755e+002dB,9.37239146005666e+001°)
1.11429453359131e+007	(-1.51274412573982e+002dB,9.37153738292021e+001°)
1.11686324778014e+007	(-1.51334328854017e+002dB,9.37068525364420e+001°)
1.11943788346673e+007	(-1.51394245517107e+002dB,9.36983506786139e+001°)
1.12201845430154e+007	(-1.51454162561506e+002dB,9.36898682121379e+001°)
1.12460497396650e+007	(-1.51514079985477e+002dB,9.36814050935267e+001°)
1.12719745617509e+007	(-1.51573997787291e+002dB,9.36729612793855e+001°)
1.12979591467237e+007	(-1.51633915965225e+002dB,9.36645367264120e+001°)
1.13240036323513e+007	(-1.51693834517566e+002dB,9.36561313913955e+001°)
1.13501081567189e+007	(-1.51753753442607e+002dB,9.36477452312178e+001°)
1.13762728582300e+007	(-1.51813672738651e+002dB,9.36393782028521e+001°)
1.14024978756074e+007	(-1.51873592404005e+002dB,9.36310302633633e+001°)
1.14287833478934e+007	(-1.51933512436987e+002dB,9.36227013699080e+001°)
1.14551294144511e+007	(-1.51993432835921e+002dB,9.36143914797338e+001°)
1.14815362149645e+007	(-1.52053353599139e+002dB,9.36061005501797e+001°)
1.15080038894400e+007	(-1.52113274724981e+002dB,9.35978285386755e+001°)
1.15345325782066e+007	(-1.52173196211794e+002dB,9.35895754027420e+001°)
1.15611224219166e+007	(-1.52233118057931e+002dB,9.35813410999904e+001°)
1.15877735615469e+007	(-1.52293040261756e+002dB,9.35731255881227e+001°)
1.16144861383991e+007	(-1.52352962821637e+002dB,9.35649288249311e+001°)
1.16412602941005e+007	(-1.52412885735951e+002dB,9.35567507682979e+001°)
1.16680961706052e+007	(-1.52472809003082e+002dB,9.35485913761956e+001°)
1.16949939101943e+007	(-1.52532732621422e+002dB,9.35404506066865e+001°)
1.17219536554769e+007	(-1.52592656589369e+002dB,9.35323284179225e+001°)
1.17489755493909e+007	(-1.52652580905329e+002dB,9.35242247681451e+001°)
1.17760597352036e+007	(-1.52712505567716e+002dB,9.35161396156853e+001°)
1.18032063565129e+007	(-1.52772430574948e+002dB,9.35080729189631e+001°)
1.18304155572472e+007	(-1.52832355925455e+002dB,9.35000246364877e+001°)
1.18576874816671e+007	(-1.52892281617670e+002dB,9.34919947268572e+001°)
1.18850222743657e+007	(-1.52952207650035e+002dB,9.34839831487585e+001°)
1.19124200802693e+007	(-1.53012134020999e+002dB,9.34759898609668e+001°)
1.19398810446382e+007	(-1.53072060729017e+002dB,9.34680148223460e+001°)
1.19674053130679e+007	(-1.53131987772553e+002dB,9.34600579918481e+001°)
1.19949930314893e+007	(-1.53191915150075e+002dB,9.34521193285134e+001°)
1.20226443461696e+007	(-1.53251842860061e+002dB,9.34441987914698e+001°)
1.20503594037134e+007	(-1.53311770900994e+002dB,9.34362963399334e+001°)
1.20781383510633e+007	(-1.53371699271364e+002dB,9.34284119332075e+001°)
1.21059813355003e+007	(-1.53431627969668e+002dB,9.34205455306832e+001°)
1.21338885046452e+007	(-1.53491556994411e+002dB,9.34126970918387e+001°)
1.21618600064591e+007	(-1.53551486344103e+002dB,9.34048665762394e+001°)
1.21898959892441e+007	(-1.53611416017262e+002dB,9.33970539435377e+001°)
1.22179966016441e+007	(-1.53671346012412e+002dB,9.33892591534728e+001°)
1.22461619926459e+007	(-1.53731276328084e+002dB,9.33814821658706e+001°)
1.22743923115794e+007	(-1.53791206962816e+002dB,9.33737229406433e+001°)
1.23026877081192e+007	(-1.53851137915151e+002dB,9.33659814377899e+001°)
1.23310483322844e+007	(-1.53911069183641e+002dB,9.33582576173951e+001°)
1.23594743344404e+007	(-1.53971000766842e+002dB,9.33505514396298e+001°)
1.23879658652990e+007	(-1.54030932663320e+002dB,9.33428628647510e+001°)
1.24165230759194e+007	(-1.54090864871644e+002dB,9.33351918531010e+001°)
1.24451461177092e+007	(-1.54150797390390e+002dB,9.33275383651080e+001°)
1.24738351424247e+007	(-1.54210730218144e+002dB,9.33199023612855e+001°)
1.25025903021725e+007	(-1.54270663353493e+002dB,9.33122838022321e+001°)
1.25314117494094e+007	(-1.54330596795035e+002dB,9.33046826486315e+001°)
1.25602996369440e+007	(-1.54390530541371e+002dB,9.32970988612526e+001°)
1.25892541179369e+007	(-1.54450464591112e+002dB,9.32895324009487e+001°)
1.26182753459019e+007	(-1.54510398942871e+002dB,9.32819832286579e+001°)
1.26473634747067e+007	(-1.54570333595271e+002dB,9.32744513054026e+001°)
1.26765186585737e+007	(-1.54630268546938e+002dB,9.32669365922899e+001°)
1.27057410520806e+007	(-1.54690203796508e+002dB,9.32594390505104e+001°)
1.27350308101618e+007	(-1.54750139342620e+002dB,9.32519586413391e+001°)
1.27643880881086e+007	(-1.54810075183920e+002dB,9.32444953261348e+001°)
1.27938130415704e+007	(-1.54870011319060e+002dB,9.32370490663399e+001°)
1.28233058265554e+007	(-1.54929947746701e+002dB,9.32296198234801e+001°)
1.28528665994313e+007	(-1.54989884465505e+002dB,9.32222075591648e+001°)
1.28824955169265e+007	(-1.55049821474143e+002dB,9.32148122350863e+001°)
1.29121927361305e+007	(-1.55109758771293e+002dB,9.32074338130202e+001°)
1.29419584144950e+007	(-1.55169696355637e+002dB,9.32000722548246e+001°)
1.29717927098347e+007	(-1.55229634225863e+002dB,9.31927275224408e+001°)
1.30016957803280e+007	(-1.55289572380667e+002dB,9.31853995778922e+001°)
1.30316677845181e+007	(-1.55349510818749e+002dB,9.31780883832849e+001°)
1.30617088813135e+007	(-1.55409449538815e+002dB,9.31707939008072e+001°)
1.30918192299891e+007	(-1.55469388539577e+002dB,9.31635160927295e+001°)
1.31219989901871e+007	(-1.55529327819755e+002dB,9.31562549214039e+001°)
1.31522483219174e+007	(-1.55589267378071e+002dB,9.31490103492648e+001°)
1.31825673855591e+007	(-1.55649207213256e+002dB,9.31417823388277e+001°)
1.32129563418607e+007	(-1.55709147324045e+002dB,9.31345708526898e+001°)
1.32434153519416e+007	(-1.55769087709179e+002dB,9.31273758535297e+001°)
1.32739445772924e+007	(-1.55829028367406e+002dB,9.31201973041070e+001°)
1.33045441797759e+007	(-1.55888969297477e+002dB,9.31130351672625e+001°)
1.33352143216282e+007	(-1.55948910498153e+002dB,9.31058894059177e+001°)
1.33659551654594e+007	(-1.56008851968195e+002dB,9.30987599830748e+001°)
1.33967668742543e+007	(-1.56068793706375e+002dB,9.30916468618166e+001°)
1.34276496113735e+007	(-1.56128735711467e+002dB,9.30845500053062e+001°)
1.34586035405544e+007	(-1.56188677982252e+002dB,9.30774693767872e+001°)
1.34896288259114e+007	(-1.56248620517516e+002dB,9.30704049395830e+001°)
1.35207256319376e+007	(-1.56308563316051e+002dB,9.30633566570970e+001°)
1.35518941235052e+007	(-1.56368506376654e+002dB,9.30563244928124e+001°)
1.35831344658664e+007	(-1.56428449698129e+002dB,9.30493084102921e+001°)
1.36144468246543e+007	(-1.56488393279283e+002dB,9.30423083731783e+001°)
1.36458313658841e+007	(-1.56548337118929e+002dB,9.30353243451927e+001°)
1.36772882559533e+007	(-1.56608281215888e+002dB,9.30283562901360e+001°)
1.37088176616433e+007	(-1.56668225568982e+002dB,9.30214041718880e+001°)
1.37404197501199e+007	(-1.56728170177043e+002dB,9.30144679544074e+001°)
1.37720946889342e+007	(-1.56788115038905e+002dB,9.30075476017315e+001°)
1.38038426460236e+007	(-1.56848060153407e+002dB,9.30006430779761e+001°)
1.38356637897126e+007	(-1.56908005519397e+002dB,9.29937543473356e+001°)
1.38675582887136e+007	(-1.56967951135724e+002dB,9.29868813740825e+001°)
1.38995263121283e+007	(-1.57027897001245e+002dB,9.29800241225675e+001°)
1.39315680294477e+007	(-1.57087843114821e+002dB,9.29731825572190e+001°)
1.39636836105541e+007	(-1.57147789475318e+002dB,9.29663566425436e+001°)
1.39958732257209e+007	(-1.57207736081608e+002dB,9.29595463431251e+001°)
1.40281370456143e+007	(-1.57267682932568e+002dB,9.29527516236252e+001°)
1.40604752412938e+007	(-1.57327630027079e+002dB,9.29459724487825e+001°)
1.40928879842134e+007	(-1.57387577364028e+002dB,9.29392087834133e+001°)
1.41253754462222e+007	(-1.57447524942308e+002dB,9.29324605924104e+001°)
1.41579377995654e+007	(-1.57507472760815e+002dB,9.29257278407438e+001°)
1.41905752168855e+007	(-1.57567420818451e+002dB,9.29190104934602e+001°)
1.42232878712228e+007	(-1.57627369114123e+002dB,9.29123085156830e+001°)
1.42560759360165e+007	(-1.57687317646744e+002dB,9.29056218726116e+001°)
1.42889395851056e+007	(-1.57747266415230e+002dB,9.28989505295223e+001°)
1.43218789927300e+007	(-1.57807215418503e+002dB,9.28922944517669e+001°)
1.43548943335311e+007	(-1.57867164655489e+002dB,9.28856536047737e+001°)
1.43879857825530e+007	(-1.57927114125121e+002dB,9.28790279540466e+001°)
1.44211535152432e+007	(-1.57987063826335e+002dB,9.28724174651651e+001°)
1.44543977074538e+007	(-1.58047013758072e+002dB,9.28658221037845e+001°)
1.44877185354421e+007	(-1.58106963919278e+002dB,9.28592418356353e+001°)
1.45211161758719e+007	(-1.58166914308905e+002dB,9.28526766265232e+001°)
1.45545908058141e+007	(-1.58226864925907e+002dB,9.28461264423291e+001°)
1.45881426027479e+007	(-1.58286815769246e+002dB,9.28395912490088e+001°)
1.46217717445616e+007	(-1.58346766837886e+002dB,9.28330710125930e+001°)
1.46554784095535e+007	(-1.58406718130797e+002dB,9.28265656991868e+001°)
1.46892627764331e+007	(-1.58466669646955e+002dB,9.28200752749700e+001°)
1.47231250243216e+007	(-1.58526621385338e+002dB,9.28135997061967e+001°)
1.47570653327533e+007	(-1.58586573344930e+002dB,9.28071389591952e+001°)
1.47910838816764e+007	(-1.58646525524720e+002dB,9.28006930003678e+001°)
1.48251808514539e+007	(-1.58706477923701e+002dB,9.27942617961908e+001°)
1.48593564228644e+007	(-1.58766430540870e+002dB,9.27878453132142e+001°)
1.48936107771035e+007	(-1.58826383375229e+002dB,9.27814435180616e+001°)
1.49279440957843e+007	(-1.58886336425787e+002dB,9.27750563774302e+001°)
1.49623565609386e+007	(-1.58946289691553e+002dB,9.27686838580903e+001°)
1.49968483550180e+007	(-1.59006243171543e+002dB,9.27623259268855e+001°)
1.50314196608945e+007	(-1.59066196864779e+002dB,9.27559825507324e+001°)
1.50660706618617e+007	(-1.59126150770284e+002dB,9.27496536966206e+001°)
1.51008015416357e+007	(-1.59186104887089e+002dB,9.27433393316123e+001°)
1.51356124843563e+007	(-1.59246059214225e+002dB,9.27370394228423e+001°)
1.51705036745876e+007	(-1.59306013750733e+002dB,9.27307539375178e+001°)
1.52054752973192e+007	(-1.59365968495653e+002dB,9.27244828429184e+001°)
1.52405275379671e+007	(-1.59425923448033e+002dB,9.27182261063959e+001°)
1.52756605823749e+007	(-1.59485878606924e+002dB,9.27119836953741e+001°)
1.53108746168145e+007	(-1.59545833971381e+002dB,9.27057555773484e+001°)
1.53461698279871e+007	(-1.59605789540463e+002dB,9.26995417198862e+001°)
1.53815464030245e+007	(-1.59665745313236e+002dB,9.26933420906264e+001°)
1.54170045294897e+007	(-1.59725701288767e+002dB,9.26871566572794e+001°)
1.54525443953782e+007	(-1.59785657466129e+002dB,9.26809853876267e+001°)
1.54881661891189e+007	(-1.59845613844397e+002dB,9.26748282495212e+001°)
1.55238700995749e+007	(-1.59905570422655e+002dB,9.26686852108866e+001°)
1.55596563160448e+007	(-1.59965527199986e+002dB,9.26625562397175e+001°)
1.55955250282636e+007	(-1.60025484175479e+002dB,9.26564413040793e+001°)
1.56314764264036e+007	(-1.60085441348229e+002dB,9.26503403721079e+001°)
1.56675107010755e+007	(-1.60145398717332e+002dB,9.26442534120096e+001°)
1.57036280433295e+007	(-1.60205356281891e+002dB,9.26381803920611e+001°)
1.57398286446562e+007	(-1.60265314041011e+002dB,9.26321212806091e+001°)
1.57761126969874e+007	(-1.60325271993802e+002dB,9.26260760460704e+001°)
1.58124803926978e+007	(-1.60385230139378e+002dB,9.26200446569318e+001°)
1.58489319246051e+007	(-1.60445188476857e+002dB,9.26140270817495e+001°)
1.58854674859717e+007	(-1.60505147005360e+002dB,9.26080232891494e+001°)
1.59220872705056e+007	(-1.60565105724015e+002dB,9.26020332478270e+001°)
1.59587914723612e+007	(-1.60625064631950e+002dB,9.25960569265470e+001°)
1.59955802861406e+007	(-1.60685023728300e+002dB,9.25900942941430e+001°)
1.60324539068943e+007	(-1.60744983012202e+002dB,9.25841453195182e+001°)
1.60694125301226e+007	(-1.60804942482798e+002dB,9.25782099716440e+001°)
1.61064563517765e+007	(-1.60864902139234e+002dB,9.25722882195610e+001°)
1.61435855682587e+007	(-1.60924861980660e+002dB,9.25663800323782e+001°)
1.61808003764245e+007	(-1.60984822006229e+002dB,9.25604853792732e+001°)
1.62181009735831e+007	(-1.61044782215098e+002dB,9.25546042294916e+001°)
1.62554875574986e+007	(-1.61104742606428e+002dB,9.25487365523476e+001°)
1.62929603263910e+007	(-1.61164703179385e+002dB,9.25428823172231e+001°)
1.63305194789371e+007	(-1.61224663933137e+002dB,9.25370414935681e+001°)
1.63681652142718e+007	(-1.61284624866857e+002dB,9.25312140509001e+001°)
1.64058977319891e+007	(-1.61344585979721e+002dB,9.25253999588046e+001°)
1.64437172321430e+007	(-1.61404547270909e+002dB,9.25195991869342e+001°)
1.64816239152488e+007	(-1.61464508739605e+002dB,9.25138117050092e+001°)
1.65196179822838e+007	(-1.61524470384997e+002dB,9.25080374828167e+001°)
1.65576996346889e+007	(-1.61584432206276e+002dB,9.25022764902112e+001°)
1.65958690743692e+007	(-1.61644394202636e+002dB,9.24965286971140e+001°)
1.66341265036953e+007	(-1.61704356373277e+002dB,9.24907940735132e+001°)
1.66724721255042e+007	(-1.61764318717401e+002dB,9.24850725894635e+001°)
1.67109061431007e+007	(-1.61824281234213e+002dB,9.24793642150862e+001°)
1.67494287602579e+007	(-1.61884243922924e+002dB,9.24736689205689e+001°)
1.67880401812192e+007	(-1.61944206782745e+002dB,9.24679866761656e+001°)
1.68267406106982e+007	(-1.62004169812895e+002dB,9.24623174521962e+001°)
1.68655302538809e+007	(-1.62064133012594e+002dB,9.24566612190467e+001°)
1.69044093164261e+007	(-1.62124096381064e+002dB,9.24510179471688e+001°)
1.69433780044668e+007	(-1.62184059917534e+002dB,9.24453876070801e+001°)
1.69824365246109e+007	(-1.62244023621235e+002dB,9.24397701693636e+001°)
1.70215850839430e+007	(-1.62303987491401e+002dB,9.24341656046679e+001°)
1.70608238900247e+007	(-1.62363951527269e+002dB,9.24285738837066e+001°)
1.71001531508963e+007	(-1.62423915728082e+002dB,9.24229949772587e+001°)
1.71395730750777e+007	(-1.62483880093084e+002dB,9.24174288561681e+001°)
1.71790838715693e+007	(-1.62543844621523e+002dB,9.24118754913438e+001°)
1.72186857498534e+007	(-1.62603809312652e+002dB,9.24063348537591e+001°)
1.72583789198954e+007	(-1.62663774165724e+002dB,9.24008069144525e+001°)
1.72981635921443e+007	(-1.62723739180000e+002dB,9.23952916445266e+001°)
1.73380399775347e+007	(-1.62783704354741e+002dB,9.23897890151484e+001°)
1.73780082874871e+007	(-1.62843669689211e+002dB,9.23842989975491e+001°)
1.74180687339094e+007	(-1.62903635182681e+002dB,9.23788215630242e+001°)
1.74582215291983e+007	(-1.62963600834421e+002dB,9.23733566829329e+001°)
1.74984668862398e+007	(-1.63023566643707e+002dB,9.23679043286983e+001°)
1.75388050184109e+007	(-1.63083532609817e+002dB,9.23624644718072e+001°)
1.75792361395801e+007	(-1.63143498732035e+002dB,9.23570370838099e+001°)
1.76197604641095e+007	(-1.63203465009643e+002dB,9.23516221363203e+001°)
1.76603782068548e+007	(-1.63263431441933e+002dB,9.23462196010154e+001°)
1.77010895831674e+007	(-1.63323398028194e+002dB,9.23408294496353e+001°)
1.77418948088948e+007	(-1.63383364767721e+002dB,9.23354516539834e+001°)
1.77827941003824e+007	(-1.63443331659814e+002dB,9.23300861859258e+001°)
1.78237876744740e+007	(-1.63503298703773e+002dB,9.23247330173913e+001°)
1.78648757485136e+007	(-1.63563265898902e+002dB,9.23193921203714e+001°)
1.79060585403460e+007	(-1.63623233244511e+002dB,9.23140634669203e+001°)
1.79473362683183e+007	(-1.63683200739908e+002dB,9.23087470291542e+001°)
1.79887091512809e+007	(-1.63743168384409e+002dB,9.23034427792518e+001°)
1.80301774085887e+007	(-1.63803136177330e+002dB,9.22981506894538e+001°)
1.80717412601023e+007	(-1.63863104117993e+002dB,9.22928707320630e+001°)
1.81134009261890e+007	(-1.63923072205719e+002dB,9.22876028794440e+001°)
1.81551566277243e+007	(-1.63983040439836e+002dB,9.22823471040229e+001°)
1.81970085860928e+007	(-1.64043008819673e+002dB,9.22771033782877e+001°)
1.82389570231893e+007	(-1.64102977344563e+002dB,9.22718716747877e+001°)
1.82810021614204e+007	(-1.64162946013841e+002dB,9.22666519661336e+001°)
1.83231442237050e+007	(-1.64222914826846e+002dB,9.22614442249971e+001°)
1.83653834334764e+007	(-1.64282883782920e+002dB,9.22562484241114e+001°)
1.84077200146824e+007	(-1.64342852881408e+002dB,9.22510645362703e+001°)
1.84501541917876e+007	(-1.64402822121656e+002dB,9.22458925343284e+001°)
1.84926861897736e+007	(-1.64462791503016e+002dB,9.22407323912012e+001°)
1.85353162341410e+007	(-1.64522761024842e+002dB,9.22355840798646e+001°)
1.85780445509098e+007	(-1.64582730686490e+002dB,9.22304475733551e+001°)
1.86208713666215e+007	(-1.64642700487319e+002dB,9.22253228447692e+001°)
1.86637969083395e+007	(-1.64702670426692e+002dB,9.22202098672640e+001°)
1.87068214036508e+007	(-1.64762640503974e+002dB,9.22151086140564e+001°)
1.87499450806669e+007	(-1.64822610718534e+002dB,9.22100190584231e+001°)
1.87931681680254e+007	(-1.64882581069743e+002dB,9.22049411737009e+001°)
1.88364908948907e+007	(-1.64942551556974e+002dB,9.21998749332862e+001°)
1.88799134909556e+007	(-1.65002522179605e+002dB,9.21948203106347e+001°)
1.89234361864424e+007	(-1.65062492937015e+002dB,9.21897772792619e+001°)
1.89670592121041e+007	(-1.65122463828588e+002dB,9.21847458127423e+001°)
1.90107827992256e+007	(-1.65182434853707e+002dB,9.21797258847097e+001°)
1.90546071796251e+007	(-1.65242406011762e+002dB,9.21747174688569e+001°)
1.90985325856550e+007	(-1.65302377302143e+002dB,9.21697205389358e+001°)
1.91425592502034e+007	(-1.65362348724245e+002dB,9.21647350687568e+001°)
1.91866874066955e+007	(-1.65422320277463e+002dB,9.21597610321892e+001°)
1.92309172890941e+007	(-1.65482291961197e+002dB,9.21547984031607e+001°)
1.92752491319019e+007	(-1.65542263774849e+002dB,9.21498471556575e+001°)
1.93196831701618e+007	(-1.65602235717823e+002dB,9.21449072637242e+001°)
1.93642196394586e+007	(-1.65662207789529e+002dB,9.21399787014634e+001°)
1.94088587759203e+007	(-1.65722179989374e+002dB,9.21350614430359e+001°)
1.94536008162191e+007	(-1.65782152316773e+002dB,9.21301554626603e+001°)
1.94984459975729e+007	(-1.65842124771140e+002dB,9.21252607346130e+001°)
1.95433945577464e+007	(-1.65902097351895e+002dB,9.21203772332283e+001°)
1.95884467350523e+007	(-1.65962070058458e+002dB,9.21155049328978e+001°)
1.96336027683529e+007	(-1.66022042890252e+002dB,9.21106438080707e+001°)
1.96788628970608e+007	(-1.66082015846704e+002dB,9.21057938332535e+001°)
1.97242273611409e+007	(-1.66141988927243e+002dB,9.21009549830099e+001°)
1.97696964011109e+007	(-1.66201962131299e+002dB,9.20961272319605e+001°)
1.98152702580433e+007	(-1.66261935458307e+002dB,9.20913105547831e+001°)
1.98609491735660e+007	(-1.66321908907704e+002dB,9.20865049262122e+001°)
1.99067333898641e+007	(-1.66381882478929e+002dB,9.20817103210392e+001°)
1.99526231496811e+007	(-1.66441856171423e+002dB,9.20769267141117e+001°)
1.99986186963197e+007	(-1.66501829984630e+002dB,9.20721540803340e+001°)
2.00447202736438e+007	(-1.66561803917998e+002dB,9.20673923946670e+001°)
2.00909281260795e+007	(-1.66621777970976e+002dB,9.20626416321273e+001°)
2.01372424986161e+007	(-1.66681752143016e+002dB,9.20579017677881e+001°)
2.01836636368078e+007	(-1.66741726433572e+002dB,9.20531727767782e+001°)
2.02301917867749e+007	(-1.66801700842100e+002dB,9.20484546342826e+001°)
2.02768271952049e+007	(-1.66861675368061e+002dB,9.20437473155417e+001°)
2.03235701093543e+007	(-1.66921650010917e+002dB,9.20390507958519e+001°)
2.03704207770493e+007	(-1.66981624770130e+002dB,9.20343650505649e+001°)
2.04173794466874e+007	(-1.67041599645169e+002dB,9.20296900550878e+001°)
2.04644463672388e+007	(-1.67101574635502e+002dB,9.20250257848829e+001°)
2.05116217882477e+007	(-1.67161549740601e+002dB,9.20203722154680e+001°)
2.05589059598334e+007	(-1.67221524959939e+002dB,9.20157293224154e+001°)
2.06062991326920e+007	(-1.67281500292995e+002dB,9.20110970813529e+001°)
2.06538015580973e+007	(-1.67341475739245e+002dB,9.20064754679627e+001°)
2.07014134879024e+007	(-1.67401451298171e+002dB,9.20018644579817e+001°)
2.07491351745410e+007	(-1.67461426969258e+002dB,9.19972640272017e+001°)
2.07969668710289e+007	(-1.67521402751990e+002dB,9.19926741514685e+001°)
2.08449088309648e+007	(-1.67581378645856e+002dB,9.19880948066826e+001°)
2.08929613085323e+007	(-1.67641354650347e+002dB,9.19835259687985e+001°)
2.09411245585008e+007	(-1.67701330764956e+002dB,9.19789676138249e+001°)
2.09893988362271e+007	(-1.67761306989177e+002dB,9.19744197178245e+001°)
2.10377843976566e+007	(-1.67821283322509e+002dB,9.19698822569137e+001°)
2.10862814993247e+007	(-1.67881259764451e+002dB,9.19653552072630e+001°)
2.11348903983582e+007	(-1.67941236314506e+002dB,9.19608385450961e+001°)
2.11836113524768e+007	(-1.68001212972178e+002dB,9.19563322466905e+001°)
2.12324446199939e+007	(-1.68061189736973e+002dB,9.19518362883772e+001°)
2.12813904598188e+007	(-1.68121166608401e+002dB,9.19473506465401e+001°)
2.13304491314574e+007	(-1.68181143585972e+002dB,9.19428752976167e+001°)
2.13796208950140e+007	(-1.68241120669201e+002dB,9.19384102180973e+001°)
2.14289060111922e+007	(-1.68301097857603e+002dB,9.19339553845252e+001°)
2.14783047412970e+007	(-1.68361075150695e+002dB,9.19295107734967e+001°)
2.15278173472353e+007	(-1.68421052547998e+002dB,9.19250763616606e+001°)
2.15774440915182e+007	(-1.68481030049035e+002dB,9.19206521257183e+001°)
2.16271852372618e+007	(-1.68541007653329e+002dB,9.19162380424239e+001°)
2.16770410481885e+007	(-1.68600985360407e+002dB,9.19118340885837e+001°)
2.17270117886290e+007	(-1.68660963169798e+002dB,9.19074402410564e+001°)
2.17770977235231e+007	(-1.68720941081032e+002dB,9.19030564767528e+001°)
2.18272991184215e+007	(-1.68780919093644e+002dB,9.18986827726356e+001°)
2.18776162394870e+007	(-1.68840897207169e+002dB,9.18943191057196e+001°)
2.19280493534959e+007	(-1.68900875421143e+002dB,9.18899654530714e+001°)
2.19785987278397e+007	(-1.68960853735106e+002dB,9.18856217918094e+001°)
2.20292646305260e+007	(-1.69020832148599e+002dB,9.18812880991032e+001°)
2.20800473301804e+007	(-1.69080810661167e+002dB,9.18769643521744e+001°)
2.21309470960477e+007	(-1.69140789272356e+002dB,9.18726505282956e+001°)
2.21819641979935e+007	(-1.69200767981712e+002dB,9.18683466047908e+001°)
2.22330989065053e+007	(-1.69260746788786e+002dB,9.18640525590352e+001°)
2.22843514926943e+007	(-1.69320725693130e+002dB,9.18597683684549e+001°)
2.23357222282966e+007	(-1.69380704694298e+002dB,9.18554940105270e+001°)
2.23872113856746e+007	(-1.69440683791846e+002dB,9.18512294627794e+001°)
2.24388192378189e+007	(-1.69500662985332e+002dB,9.18469747027907e+001°)
2.24905460583490e+007	(-1.69560642274316e+002dB,9.18427297081902e+001°)
